Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,224358.0,SRI BIMAL CH DEKA,INR,1.0,15-Feb-2024 07:15 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,224387.0,MD JEHERUL HAQUE,INR,1.0,15-Feb-2024 05:25 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,224542.0,JAYSHREE ELECTRICALS,INR,1.0,13-Feb-2024 05:36 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,224618.0,RABIA BEGUM,INR,1.0,20-Jan-2024 07:09 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,224721.0,DULU HUSSAIN,INR,1.0,17-Feb-2024 03:20 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,224729.0,Construction Works,INR,1.0,17-Feb-2024 12:18 AM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,224734.0,ABU BOKKOR SIDDIK,INR,1.0,14-Feb-2024 11:16 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,224754.0,M/s S ENTERPRISE,INR,1.0,10-Feb-2024 08:50 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,224784.0,SAIFUL ISLAM,INR,1.0,07-Feb-2024 04:11 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,224786.0,Sanjib Kumar Das,INR,1.0,13-Feb-2024 05:28 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,224787.0,ASHMULA SHAH,INR,1.0,16-Feb-2024 04:53 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,225038.0,DWIPEN KUMAR DEKA,INR,1.0,10-Feb-2024 08:29 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,225080.0,Bhupendra Narayan Baruah,INR,1.0,08-Feb-2024 11:33 AM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,225099.0,NOBI HUSSAIN,INR,1.0,12-Feb-2024 04:51 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,225101.0,M/S L.N. Enterprise (Prop. Lutfur Rahman),INR,1.0,15-Feb-2024 08:16 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,225111.0,Mahamad Ali,INR,1.0,16-Feb-2024 08:47 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,225296.0,DILUWAR HUSSAIN,INR,1.0,16-Feb-2024 11:12 AM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,225301.0,BRAHMANANDA MAHATO,INR,1.0,17-Feb-2024 01:18 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,225305.0,Mohan Ranjan Borgohain,INR,1.0,17-Feb-2024 03:19 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,225310.0,RAJIB HAZARIKA,INR,1.0,16-Feb-2024 11:45 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,225311.0,Jitu Kakati,INR,1.0,09-Feb-2024 05:58 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,225430.0,MATIUR RAHMAN,INR,1.0,16-Feb-2024 05:46 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,225436.0,M/S PASHA CONSTRUCTION,INR,1.0,13-Feb-2024 06:15 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,225485.0,MOJIBUR ROHMAN,INR,1.0,15-Feb-2024 08:24 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,225489.0,PRANAB BORAH,INR,1.0,16-Feb-2024 12:04 AM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,225496.0,SRI MAHENDRA NATH BAISHYA,INR,1.0,16-Feb-2024 12:48 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,225503.0,CHANDRA CHETRY,INR,1.0,08-Feb-2024 07:33 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,225504.0,Monuj Boro,INR,1.0,12-Feb-2024 08:31 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,225650.0,SHYAMANTAK DEKA,INR,1.0,06-Feb-2024 03:45 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,225651.0,SRI MADHU BARUAH,INR,1.0,16-Feb-2024 06:34 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,225665.0,SRI MAHENDRA DEKA,INR,1.0,14-Feb-2024 03:46 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,225668.0,SRI RAKESH BARUAH,INR,1.0,01-Feb-2024 01:08 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,225675.0,RANJIT BHAGWATI,INR,1.0,25-Jan-2024 02:20 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,225689.0,M/S Kalpana Construction,INR,1.0,08-Feb-2024 02:36 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,225690.0,BONI AMIN,INR,1.0,16-Feb-2024 09:32 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,225693.0,Sri Apurba Goswami,INR,1.0,13-Feb-2024 05:52 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,225696.0,Mohidul Islam,INR,1.0,15-Feb-2024 05:35 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,225736.0,BISWAJIT BAISHYA,INR,1.0,14-Feb-2024 07:31 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,225746.0,SAIB ALI,INR,1.0,14-Feb-2024 11:29 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,225747.0,ELIUS ALI,INR,1.0,15-Feb-2024 05:25 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,225748.0,Kaji Muddin Hoque,INR,1.0,12-Feb-2024 08:15 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,225788.0,Ritu Das,INR,1.0,14-Feb-2024 04:05 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,225791.0,Ajit das,INR,1.0,14-Feb-2024 08:47 AM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,225793.0,PRANJAN DAS,INR,1.0,07-Feb-2024 03:59 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,225799.0,Ratna Kumar Newar,INR,1.0,17-Feb-2024 02:41 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,225803.0,Khomeswar Goyari,INR,1.0,17-Feb-2024 02:43 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,225811.0,RAUCHAN GHATOWAR,INR,1.0,16-Feb-2024 07:12 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,225852.0,Sri Rohit Borah,INR,1.0,16-Feb-2024 04:34 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,225864.0,GANESH BH. CHETRY,INR,1.0,12-Feb-2024 08:08 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,225880.0,Power Tools and Engineering,INR,1.0,17-Feb-2024 03:32 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,225916.0,KRISHNA ENGINEERINGS,INR,1.0,16-Feb-2024 08:11 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,225920.0,ABEDUR RAHMAN,INR,1.0,16-Feb-2024 11:54 AM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,225958.0,SSK INDUSTRIES,INR,1.0,14-Feb-2024 07:50 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,225962.0,SRI GOBINDRA DEKA,INR,1.0,15-Feb-2024 11:42 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,226015.0,NITUL KONCH,INR,1.0,16-Feb-2024 08:53 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,226026.0,DIPAK DEKA,INR,1.0,09-Feb-2024 06:30 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,226038.0,YOGYA PROJECTS,INR,1.0,13-Feb-2024 06:04 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,226057.0,J & D ENTERPRISE,INR,1.0,15-Feb-2024 05:13 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,226064.0,PHULENDDRA KUMAR SARMA,INR,1.0,15-Feb-2024 11:56 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,226071.0,BHUBANESWAR BARUAH,INR,1.0,16-Feb-2024 12:18 AM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,226081.0,ZAKIR HUSSAIN,INR,1.0,15-Feb-2024 11:32 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,226087.0,MAKUNDA DEKA,INR,1.0,15-Feb-2024 07:58 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,226098.0,NIP DUTTA SAHARIA,INR,1.0,11-Feb-2024 12:02 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,226121.0,ABOUSORIF ASHIK IKBAL,INR,1.0,11-Feb-2024 12:16 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,226131.0,FARUK AHMED,INR,1.0,15-Feb-2024 03:58 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,226134.0,PRATAP BARUAH,INR,1.0,15-Feb-2024 05:29 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,226138.0,MD SAHAJUL HOQUE,INR,1.0,08-Feb-2024 12:02 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,226145.0,Jayanta Saikia,INR,1.0,16-Feb-2024 03:15 PM,Accepted-AOC,Awarded,12-Jul-2024 12:36 PM,,,,,,,,,1.0,L1
